1617;582;2017-09-10 18:56:54;
1622;8;2017-09-10 18:56:54;
1630;543;2017-09-10 18:56:54;
1660;16;2017-09-10 18:56:54;
1951;2140;2017-09-10 18:56:54;
1959;319;2017-09-10 18:56:54;
1997;90;2017-09-10 18:56:54;
1998;31;2017-09-10 18:56:54;
1999;1;2017-09-10 18:56:54;
1997;91;2017-09-10 18:58:54;
1998;31;2017-09-10 18:58:54;
1999;1;2017-09-10 18:58:54;
1610;18;2017-09-10 18:58:54;
1612;2232;2017-09-10 18:58:54;
1613;290;2017-09-10 18:58:54;
1614;672;2017-09-10 18:58:54;
1617;581;2017-09-10 18:58:54;
1622;-2;2017-09-10 18:58:54;
1630;541;2017-09-10 18:58:54;
1660;16;2017-09-10 18:58:54;
1951;2146;2017-09-10 18:58:54;
1959;320;2017-09-10 18:58:54;
1622;7;2017-09-10 19:01:24;
1630;541;2017-09-10 19:01:24;
1660;16;2017-09-10 19:01:24;
1951;2154;2017-09-10 19:01:24;
1959;321;2017-09-10 19:01:24;
1997;89;2017-09-10 19:01:24;
1998;31;2017-09-10 19:01:24;
1999;1;2017-09-10 19:01:24;
1610;79;2017-09-10 19:01:24;
1612;2245;2017-09-10 19:01:24;
1613;290;2017-09-10 19:01:24;
1614;680;2017-09-10 19:01:24;
1617;582;2017-09-10 19:01:24;
1610;70;2017-09-10 19:02:55;
1612;2240;2017-09-10 19:02:55;
1613;289;2017-09-10 19:02:55;
1614;685;2017-09-10 19:02:55;
1617;578;2017-09-10 19:02:55;
1622;10;2017-09-10 19:02:55;
1630;539;2017-09-10 19:02:55;
1660;16;2017-09-10 19:02:55;
1951;2159;2017-09-10 19:02:55;
